rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
178,Brown|Grey|Olive Green|Orange,#55331A|#8C9099|#948902|#F67405,20.4477,9.4424,6.6656,4.9261,4.0561,31.1008,7.1842
179,Brown|Tan|Cold White|White,#55331A|#A79E82|#D9DFE5|#EBF7FF,15.9925,8.2827,6.8804,6.0889,5.5876,19.3959,7.1858
180,Green|Brown|Tan|Pink,#06924D|#55331A|#A79E82|#F1A1AF,16.7203,8.6407,6.8959,5.7343,4.8096,25.0009,7.1875
181,Dark Olive Drab|Grey|Tan|Red,#575B54|#8C9099|#A79E82|#E72F1D,15.7586,8.5913,6.9377,5.8148,5.0965,27.8331,7.2030
182,Dark Grey|Dark Olive Drab|Tan|Red,#485259|#575B54|#A79E82|#E72F1D,15.7563,8.5472,6.9411,5.8593,5.1668,26.3633,7.2033
183,Dark Grey|Brown|Grey|Tan,#485259|#55331A|#8C9099|#A79E82,15.6960,8.2032,6.8769,6.2228,6.0186,22.9911,7.2130
184,Dark Olive Drab|Tan|Red|Magenta,#575B54|#A79E82|#E72F1D|#F24574,15.7993,8.6248,6.9617,5.8125,5.0625,27.9656,7.2187
185,Azure Blue|Brown|Tan|White,#0066D9|#55331A|#A79E82|#EBF7FF,16.2309,8.3782,6.8880,6.0597,5.6288,19.8419,7.2190
186,Dark Olive Drab|Tan|Red|White,#575B54|#A79E82|#E72F1D|#EBF7FF,15.6776,8.5541,6.9446,5.8891,5.2341,23.0231,7.2216
187,Polymaker Teal|Brown|Tan|White,#4CC0C7|#55331A|#A79E82|#EBF7FF,16.2166,8.3810,6.8873,6.0654,5.6310,20.1247,7.2232
188,Dark Olive Drab|Grey|Lime Green|Red,#575B54|#8C9099|#D5D701|#E72F1D,18.1735,8.9662,6.7997,5.4844,4.7549,25.3531,7.2253
189,Green|Brown|White|Orange,#06924D|#55331A|#EBF7FF|#F67405,19.5363,9.1994,6.7346,5.2568,4.4275,23.4037,7.2281
190,Black|Dark Grey|Pink|Yellow,#080A0D|#485259|#F1A1AF|#FFE800,23.4478,9.3136,6.5862,5.1497,4.5771,23.8543,7.2316
191,Brown|Dark Olive Drab|Olive Green|Tan,#55331A|#575B54|#948902|#A79E82,15.5779,8.1841,6.9162,6.3012,6.0718,23.1395,7.2426
192,Blue|Brown|Tan|Cold White,#003776|#55331A|#A79E82|#D9DFE5,16.6414,8.4657,6.8725,6.0227,5.6521,20.0161,7.2442
193,Azure Blue|Brown|Tan|Lime Green,#0066D9|#55331A|#A79E82|#D5D701,16.8405,8.5647,6.8918,5.9358,5.4391,22.9835,7.2503
194,Dark Olive Drab|Purple|Tan|Red,#575B54|#6C47B2|#A79E82|#E72F1D,15.8367,8.6628,7.0024,5.8392,5.0723,28.3761,7.2510
195,Blue|Brown|Tan|White,#003776|#55331A|#A79E82|#EBF7FF,16.4052,8.3839,6.8991,6.1198,5.7711,19.7194,7.2518
196,Azure Blue|Dark Olive Drab|Tan|Red,#0066D9|#575B54|#A79E82|#E72F1D,15.8406,8.6238,6.9886,5.8828,5.1725,27.0895,7.2533
197,Dark Grey|Polymaker Teal|Brown|Tan,#485259|#4CC0C7|#55331A|#A79E82,15.6198,8.2097,6.9306,6.3042,6.1003,23.0748,7.2569
198,Dark Olive Drab|Lime Green|Red|Pink,#575B54|#D5D701|#E72F1D|#F1A1AF,18.0581,9.0554,6.9276,5.4638,4.5379,23.2915,7.2596
199,Black|Brown|Dark Olive Drab|Tan,#080A0D|#55331A|#575B54|#A79E82,15.0700,8.0662,6.9338,6.4587,6.3297,22.7285,7.2625
200,Brown|Dark Olive Drab|Tan|Cold White,#55331A|#575B54|#A79E82|#D9DFE5,15.2050,8.1946,6.9696,6.3337,6.0406,18.8800,7.2641
201,Dark Olive Drab|White|Orange|Yellow,#575B54|#EBF7FF|#F67405|#FFE800,16.3208,8.6394,6.9790,5.8954,5.2056,22.9482,7.2674
202,Blue|Dark Grey|Brown|Tan,#003776|#485259|#55331A|#A79E82,15.8288,8.3052,6.9434,6.2349,5.9991,23.1924,7.2701
203,Green|Dark Grey|Brown|Tan,#06924D|#485259|#55331A|#A79E82,15.6381,8.2258,6.9439,6.3163,6.1077,23.1936,7.2710
204,Azure Blue|Dark Grey|Brown|Tan,#0066D9|#485259|#55331A|#A79E82,15.7003,8.2343,6.9578,6.3256,6.0989,23.5016,7.2800
205,Brown|Tan|Cold White|Yellow,#55331A|#A79E82|#D9DFE5|#FFE800,15.8522,8.3797,7.0146,6.1867,5.5635,19.0673,7.2832
206,Blue|Black|Brown|Tan,#003776|#080A0D|#55331A|#A79E82,16.4811,8.3904,6.8886,6.1770,5.9581,23.5701,7.2837
207,Blue|Brown|Tan|Lime Green,#003776|#55331A|#A79E82|#D5D701,17.1074,8.5247,6.9003,6.0487,5.6482,25.3176,7.2867
208,Blue|Black|Pink|Yellow,#003776|#080A0D|#F1A1AF|#FFE800,26.9594,9.8559,6.6005,4.7182,3.8920,25.6646,7.2871
209,Black|Brown|Tan|Yellow,#080A0D|#55331A|#A79E82|#FFE800,16.4097,8.1938,6.9278,6.3872,6.1968,23.8645,7.2905
210,Black|Dark Grey|Lime Green|Pink,#080A0D|#485259|#D5D701|#F1A1AF,24.4214,9.5136,6.6509,5.0723,4.3934,23.4996,7.2930
211,Azure Blue|Black|Brown|Tan,#0066D9|#080A0D|#55331A|#A79E82,16.4654,8.4219,6.9433,6.1762,5.9205,23.7203,7.2990
212,Blue|Brown|Grey|Tan,#003776|#55331A|#8C9099|#A79E82,16.4820,8.4738,6.9354,6.1286,5.7525,23.6447,7.3012
213,Blue|Dark Olive Drab|Tan|Orange,#003776|#575B54|#A79E82|#F67405,15.3287,8.5270,7.0726,6.0876,5.3930,28.1699,7.3073
214,Dark Grey|Tan|Cold White|Orange,#485259|#A79E82|#D9DFE5|#F67405,15.3638,8.4303,7.0486,6.1928,5.6994,20.2332,7.3116
215,Green|Brown|Tan|White,#06924D|#55331A|#A79E82|#EBF7FF,16.2050,8.4229,6.9997,6.2043,5.7160,20.4274,7.3136
216,Dark Olive Drab|Grey|Orange|Yellow,#575B54|#8C9099|#F67405|#FFE800,15.9938,8.6044,7.0348,6.0335,5.3784,23.7392,7.3190
217,Dark Grey|Tan|Lime Green|Red,#485259|#A79E82|#D5D701|#E72F1D,17.6622,9.0072,7.0043,5.6374,4.7105,27.4530,7.3223
218,Azure Blue|Brown|Tan|Cold White,#0066D9|#55331A|#A79E82|#D9DFE5,16.4621,8.5707,6.9833,6.0831,5.6526,20.1898,7.3269
219,Dark Grey|Tan|Orange|Yellow,#485259|#A79E82|#F67405|#FFE800,15.8706,8.6150,7.0884,6.0429,5.2944,25.7481,7.3289
220,Black|Tan|Cold White|Magenta,#080A0D|#A79E82|#D9DFE5|#F24574,22.4501,9.1173,6.8125,5.5611,4.9923,21.6463,7.3392
221,Dark Grey|Brown|Purple|Tan,#485259|#55331A|#6C47B2|#A79E82,15.9633,8.4637,7.0139,6.2150,5.9270,24.2213,7.3393
222,Brown|Dark Olive Drab|Tan|Lime Green,#55331A|#575B54|#A79E82|#D5D701,15.2512,8.1870,7.0285,6.4963,6.3159,24.6090,7.3417
223,Green|Brown|Grey|Tan,#06924D|#55331A|#8C9099|#A79E82,16.3325,8.5378,7.0066,6.1615,5.7164,23.7545,7.3496
224,Azure Blue|Black|Lime Green|Pink,#0066D9|#080A0D|#D5D701|#F1A1AF,27.5942,10.0874,6.6153,4.6174,3.7536,25.5603,7.3524
225,Black|Brown|Tan|Cold White,#080A0D|#55331A|#A79E82|#D9DFE5,16.3086,8.3198,7.0377,6.3970,6.0503,18.2356,7.3584
226,Dark Olive Drab|Olive Green|White|Orange,#575B54|#948902|#EBF7FF|#F67405,17.7749,8.9753,7.0401,5.7467,4.9059,24.3095,7.3610
227,Brown|Dark Olive Drab|Tan|White,#55331A|#575B54|#A79E82|#EBF7FF,15.0896,8.1876,7.0713,6.5437,6.3307,18.8519,7.3657
228,Blue|Dark Olive Drab|Tan|Red,#003776|#575B54|#A79E82|#E72F1D,16.0823,8.7307,7.0991,6.0078,5.3133,27.0008,7.3693
229,Blue|Brown|Dark Olive Drab|Tan,#003776|#55331A|#575B54|#A79E82,15.5978,8.3525,7.0464,6.3895,6.1486,23.2645,7.3710
230,Black|Grey|Orange|Yellow,#080A0D|#8C9099|#F67405|#FFE800,22.7037,9.1269,6.8047,5.6184,5.0542,23.0543,7.3726
231,Dark Grey|Olive Green|Tan|Orange,#485259|#948902|#A79E82|#F67405,16.9037,8.8266,7.0763,5.9187,5.1331,28.0136,7.3726
232,Dark Grey|Brown|Dark Olive Drab|Tan,#485259|#55331A|#575B54|#A79E82,15.2934,8.2642,7.0655,6.4845,6.2866,23.0321,7.3744
233,Polymaker Teal|Brown|Grey|Tan,#4CC0C7|#55331A|#8C9099|#A79E82,16.3741,8.5908,7.0080,6.1695,5.7971,23.9599,7.3802
234,Blue|Brown|Olive Green|Tan,#003776|#55331A|#948902|#A79E82,17.6300,8.8076,6.9694,5.9568,5.5088,24.9082,7.3822
235,Blue|Black|Lime Green|Pink,#003776|#080A0D|#D5D701|#F1A1AF,27.5033,10.0445,6.6602,4.7297,3.9054,25.8637,7.3871
236,Brown|Dark Olive Drab|Grey|Tan,#55331A|#575B54|#8C9099|#A79E82,15.2852,8.2872,7.1041,6.5110,6.2765,23.2192,7.3991
237,Black|Dark Olive Drab|Lime Green|Pink,#080A0D|#575B54|#D5D701|#F1A1AF,20.8889,9.1374,6.9488,5.6672,4.9496,22.0904,7.4023
238,Azure Blue|Brown|Grey|Tan,#0066D9|#55331A|#8C9099|#A79E82,16.4036,8.5899,7.0665,6.2179,5.7638,23.8492,7.4039
239,Black|Brown|Olive Green|Tan,#080A0D|#55331A|#948902|#A79E82,16.7425,8.3752,7.0397,6.4351,6.1837,22.9112,7.4051
240,Dark Olive Drab|Grey|Red|Yellow,#575B54|#8C9099|#E72F1D|#FFE800,17.5786,8.9399,7.0118,5.8775,5.2142,23.1308,7.4087
241,Dark Grey|Tan|Lime Green|Orange,#485259|#A79E82|#D5D701|#F67405,16.0329,8.7211,7.1655,6.1047,5.3549,26.6077,7.4129
242,Brown|Purple|Tan|White,#55331A|#6C47B2|#A79E82|#EBF7FF,16.4495,8.6882,7.1273,6.1690,5.5966,23.4935,7.4286
243,Brown|Purple|Tan|Orange,#55331A|#6C47B2|#A79E82|#F67405,17.3365,9.1623,7.0587,5.6986,4.9868,36.8369,7.4305
244,Azure Blue|Brown|Olive Green|Tan,#0066D9|#55331A|#948902|#A79E82,17.4735,8.8629,7.0653,6.0076,5.4387,25.1001,7.4353
245,Dark Olive Drab|Tan|Red|Pink,#575B54|#A79E82|#E72F1D|#F1A1AF,15.6316,8.7022,7.1789,6.1723,5.5307,24.0597,7.4373
246,Brown|Red|White|Yellow,#55331A|#E72F1D|#EBF7FF|#FFE800,19.1721,9.1151,6.9107,5.7605,5.2348,20.7090,7.4378
247,Dark Olive Drab|Lime Green|Cold White|Red,#575B54|#D5D701|#D9DFE5|#E72F1D,18.6071,9.1757,6.9879,5.7030,5.0344,22.2342,7.4393
248,Black|Grey|Tan|Magenta,#080A0D|#8C9099|#A79E82|#F24574,22.4927,9.2323,6.9057,5.6467,5.1989,25.3650,7.4395
249,Brown|Lime Green|Cold White|Pink,#55331A|#D5D701|#D9DFE5|#F1A1AF,19.6387,9.5739,6.9869,5.3217,4.3112,23.8937,7.4478
250,Black|Brown|Purple|Tan,#080A0D|#55331A|#6C47B2|#A79E82,16.7310,8.7481,7.1246,6.1562,5.7349,25.7531,7.4522
251,Polymaker Teal|Brown|Dark Olive Drab|Tan,#4CC0C7|#55331A|#575B54|#A79E82,15.2139,8.3146,7.1689,6.5962,6.3570,23.1999,7.4554
252,Black|Grey|Lime Green|Red,#080A0D|#8C9099|#D5D701|#E72F1D,24.5580,9.6481,6.7924,5.2636,4.5253,24.3302,7.4559
253,Azure Blue|Brown|Dark Olive Drab|Tan,#0066D9|#55331A|#575B54|#A79E82,15.4021,8.3848,7.1564,6.5272,6.2853,23.8031,7.4560
254,Dark Grey|Tan|Red|Yellow,#485259|#A79E82|#E72F1D|#FFE800,17.1696,9.0161,7.1909,5.9037,5.0041,24.9636,7.4599
255,Black|Grey|Lime Green|Orange,#080A0D|#8C9099|#D5D701|#F67405,22.9420,9.3227,6.8762,5.6001,5.0045,24.3885,7.4614
256,Green|Brown|Dark Olive Drab|Tan,#06924D|#55331A|#575B54|#A79E82,15.2203,8.3262,7.1784,6.6041,6.3616,23.2504,7.4652
257,Blue|Azure Blue|Brown|Tan,#003776|#0066D9|#55331A|#A79E82,16.7389,8.6688,7.1100,6.2634,5.8570,24.2736,7.4661
258,Blue|Polymaker Teal|Brown|Tan,#003776|#4CC0C7|#55331A|#A79E82,16.7760,8.7023,7.0903,6.2326,5.8686,23.8622,7.4674
259,Black|Brown|Tan|Lime Green,#080A0D|#55331A|#A79E82|#D5D701,16.4486,8.3772,7.1272,6.5696,6.3525,24.4750,7.4734
260,Dark Olive Drab|Grey|Lime Green|Orange,#575B54|#8C9099|#D5D701|#F67405,16.1938,8.7860,7.2071,6.1846,5.4971,25.5700,7.4853
261,Green|Brown|Tan|Orange,#06924D|#55331A|#A79E82|#F67405,16.3710,8.7725,7.1728,6.2156,5.6150,28.5376,7.4940
262,Azure Blue|Polymaker Teal|Brown|Tan,#0066D9|#4CC0C7|#55331A|#A79E82,16.6646,8.7786,7.1422,6.2143,5.7974,24.9821,7.4964
263,Black|Polymaker Teal|Tan|Magenta,#080A0D|#4CC0C7|#A79E82|#F24574,22.6599,9.3234,6.9670,5.6797,5.1330,24.5364,7.5016
264,Brown|Tan|Lime Green|Cold White,#55331A|#A79E82|#D5D701|#D9DFE5,15.9373,8.5824,7.2460,6.4270,5.7862,19.0903,7.5047
265,Polymaker Teal|Brown|Tan|Yellow,#4CC0C7|#55331A|#A79E82|#FFE800,16.4255,8.6221,7.1873,6.4095,5.9749,23.1492,7.5158
266,Blue|Brown|Purple|Tan,#003776|#55331A|#6C47B2|#A79E82,16.8895,8.7979,7.1724,6.2350,5.7805,24.8197,7.5165
267,Blue|Black|Tan|Magenta,#003776|#080A0D|#A79E82|#F24574,22.6081,9.3294,6.9721,5.7069,5.2265,25.4407,7.5182
268,Brown|Olive Green|White|Magenta,#55331A|#948902|#EBF7FF|#F24574,22.2159,9.8150,6.8483,5.2285,4.5274,27.1566,7.5217
269,Brown|Dark Olive Drab|Purple|Tan,#55331A|#575B54|#6C47B2|#A79E82,15.6295,8.6028,7.2396,6.4485,6.1013,24.9354,7.5257
270,Azure Blue|Black|Tan|Magenta,#0066D9|#080A0D|#A79E82|#F24574,22.6092,9.3686,6.9893,5.7052,5.2225,25.7455,7.5369
271,Dark Grey|Tan|White|Orange,#485259|#A79E82|#EBF7FF|#F67405,15.4995,8.6296,7.2630,6.4473,5.9671,21.2018,7.5384
272,Blue|Green|Brown|Tan,#003776|#06924D|#55331A|#A79E82,17.0599,8.8354,7.1533,6.2426,5.9206,24.0862,7.5390
273,Dark Olive Drab|Red|Pink|Yellow,#575B54|#E72F1D|#F1A1AF|#FFE800,17.7646,9.1449,7.2025,5.9333,5.1292,23.5820,7.5391
274,Azure Blue|Green|Brown|Tan,#0066D9|#06924D|#55331A|#A79E82,16.8297,8.8197,7.1812,6.2606,5.8365,24.4278,7.5401
275,Black|Grey|Lime Green|Magenta,#080A0D|#8C9099|#D5D701|#F24574,26.2668,10.0253,6.8094,5.0888,4.3110,24.0484,7.5570
276,Dark Olive Drab|Cold White|Orange|Yellow,#575B54|#D9DFE5|#F67405|#FFE800,16.4182,8.8204,7.2527,6.3304,5.7505,22.6220,7.5754
277,Black|Tan|White|Magenta,#080A0D|#A79E82|#EBF7FF|#F24574,22.5089,9.3084,7.0381,5.8491,5.3753,22.0240,7.5788
278,Dark Olive Drab|Lime Green|White|Orange,#575B54|#D5D701|#EBF7FF|#F67405,16.4416,8.8982,7.2989,6.2596,5.5951,23.4456,7.5789
279,Azure Blue|Black|Pink|Yellow,#0066D9|#080A0D|#F1A1AF|#FFE800,27.3900,10.2262,6.9215,4.9627,4.0135,25.8883,7.5944
280,Brown|Purple|Grey|Tan,#55331A|#6C47B2|#8C9099|#A79E82,16.6047,8.8957,7.3005,6.3163,5.7165,25.6351,7.6060
281,Dark Olive Drab|Lime Green|Pink|Orange,#575B54|#D5D701|#F1A1AF|#F67405,16.9751,9.1311,7.3287,6.0855,5.1899,25.9858,7.6083
282,Brown|White|Magenta|Yellow,#55331A|#EBF7FF|#F24574|#FFE800,19.4132,9.3011,7.0869,5.9195,5.3532,21.2317,7.6103
283,Polymaker Teal|Brown|Tan|Cold White,#4CC0C7|#55331A|#A79E82|#D9DFE5,16.2603,8.8053,7.3145,6.4261,5.8856,20.5054,7.6157
284,Green|Black|Brown|Tan,#06924D|#080A0D|#55331A|#A79E82,16.3193,8.5110,7.3016,6.7236,6.4348,23.0443,7.6173
285,Black|Polymaker Teal|Brown|Tan,#080A0D|#4CC0C7|#55331A|#A79E82,16.4176,8.5444,7.2881,6.6907,6.4171,23.0083,7.6176
286,Dark Grey|Tan|Pink|Orange,#485259|#A79E82|#F1A1AF|#F67405,15.6984,8.7675,7.3750,6.4824,5.8819,26.6465,7.6250
287,Brown|Olive Green|Tan|Cold White,#55331A|#948902|#A79E82|#D9DFE5,16.3502,8.7803,7.3620,6.4861,5.8028,19.7230,7.6332
288,Dark Olive Drab|Lime Green|Cold White|Orange,#575B54|#D5D701|#D9DFE5|#F67405,16.5023,8.9090,7.3078,6.3654,5.7911,22.5343,7.6372
289,Black|Purple|Tan|Magenta,#080A0D|#6C47B2|#A79E82|#F24574,22.7052,9.4729,7.1070,5.8083,5.2989,26.2850,7.6406
290,Dark Grey|Olive Green|Tan|Red,#485259|#948902|#A79E82|#E72F1D,18.8884,9.4316,7.3034,5.8514,4.8823,27.8287,7.6415
291,Polymaker Teal|Brown|Olive Green|Tan,#4CC0C7|#55331A|#948902|#A79E82,16.7224,8.8752,7.3106,6.4234,5.9766,24.0316,7.6493
292,Black|Dark Olive Drab|Tan|Magenta,#080A0D|#575B54|#A79E82|#F24574,20.3240,9.2206,7.1830,6.0793,5.6331,26.0122,7.6499
293,Dark Olive Drab|Cold White|Red|Yellow,#575B54|#D9DFE5|#E72F1D|#FFE800,18.0982,9.1677,7.2268,6.1367,5.5067,22.1298,7.6522
294,Dark Grey|Tan|Magenta|Orange,#485259|#A79E82|#F24574|#F67405,15.7845,8.8437,7.4159,6.4644,5.8119,28.1411,7.6540
295,Dark Grey|Grey|Tan|Orange,#485259|#8C9099|#A79E82|#F67405,15.7696,8.8260,7.4079,6.5039,5.9261,27.2860,7.6649
296,Dark Olive Drab|Lime Green|Cold White|Magenta,#575B54|#D5D701|#D9DFE5|#F24574,19.7822,9.7024,7.2071,5.6337,4.7882,22.4501,7.6680
297,Brown|Purple|Tan|Cold White,#55331A|#6C47B2|#A79E82|#D9DFE5,16.7784,9.1166,7.3766,6.2362,5.5184,27.4689,7.6764
298,Black|Grey|Olive Green|Orange,#080A0D|#8C9099|#948902|#F67405,25.2874,10.1536,6.9954,5.2140,4.4265,31.3852,7.6838
299,Black|Grey|Olive Green|Pink,#080A0D|#8C9099|#948902|#F1A1AF,28.7735,10.5855,6.8683,4.7853,3.9642,31.4693,7.6854
300,Polymaker Teal|Brown|Tan|Lime Green,#4CC0C7|#55331A|#A79E82|#D5D701,16.5231,8.8463,7.3464,6.5295,6.1139,24.4854,7.6879
301,Dark Grey|Tan|Red|Orange,#485259|#A79E82|#E72F1D|#F67405,15.8334,8.8845,7.4607,6.5134,5.8595,28.1571,7.6989
302,Azure Blue|Brown|Purple|Tan,#0066D9|#55331A|#6C47B2|#A79E82,16.7975,9.0041,7.3799,6.3982,5.8948,26.0938,7.7012
303,Polymaker Teal|Brown|Purple|Tan,#4CC0C7|#55331A|#6C47B2|#A79E82,16.8924,9.1605,7.3896,6.2468,5.6413,26.4378,7.7036
304,Dark Olive Drab|Grey|Lime Green|Magenta,#575B54|#8C9099|#D5D701|#F24574,19.5226,9.7291,7.2638,5.6821,4.7960,25.1297,7.7056
305,Green|Dark Grey|Tan|Orange,#06924D|#485259|#A79E82|#F67405,16.3800,9.0403,7.4773,6.3911,5.6126,28.2230,7.7157
306,Black|Olive Green|Cold White|Pink,#080A0D|#948902|#D9DFE5|#F1A1AF,29.5220,10.7318,6.9248,4.7152,3.7171,30.0225,7.7235
307,Brown|Olive Green|Red|White,#55331A|#948902|#E72F1D|#EBF7FF,21.7537,9.9163,7.1205,5.5453,4.7727,26.7703,7.7308
308,Dark Olive Drab|Pink|Orange|Yellow,#575B54|#F1A1AF|#F67405|#FFE800,16.8476,9.1390,7.4657,6.3251,5.4924,24.0572,7.7320
309,Azure Blue|Dark Grey|Tan|Orange,#0066D9|#485259|#A79E82|#F67405,15.7978,8.8869,7.4928,6.5991,5.9862,28.1311,7.7430
310,Black|Tan|Pink|Magenta,#080A0D|#A79E82|#F1A1AF|#F24574,22.4006,9.3461,7.2398,6.1551,5.7129,24.2900,7.7506
311,Dark Olive Drab|Tan|Magenta|Yellow,#575B54|#A79E82|#F24574|#FFE800,16.8979,9.2368,7.4518,6.2686,5.4677,25.6581,7.7527
312,Black|Lime Green|Red|White,#080A0D|#D5D701|#E72F1D|#EBF7FF,28.3824,10.4741,6.9526,5.0360,4.2628,25.1501,7.7550
313,Brown|Grey|Olive Green|Red,#55331A|#8C9099|#948902|#E72F1D,23.1180,10.3754,7.1397,5.1354,4.0942,34.7253,7.7554
314,Black|Olive Green|White|Pink,#080A0D|#948902|#EBF7FF|#F1A1AF,29.1757,10.4661,6.9026,5.0551,4.3075,30.6825,7.7606
315,Dark Grey|Polymaker Teal|Tan|Orange,#485259|#4CC0C7|#A79E82|#F67405,15.8020,8.8846,7.5020,6.6383,6.0820,23.6175,7.7615
316,Brown|Olive Green|Cold White|Pink,#55331A|#948902|#D9DFE5|#F1A1AF,22.1660,10.4115,7.2354,5.1210,3.9557,28.3638,7.7663
317,Black|Lime Green|White|Magenta,#080A0D|#D5D701|#EBF7FF|#F24574,29.3220,10.7734,6.9419,4.7663,3.8882,26.5195,7.7699
318,Dark Grey|Olive Green|White|Orange,#485259|#948902|#EBF7FF|#F67405,21.1622,9.8232,7.3263,5.7527,4.8220,24.9834,7.7880
319,Black|Dark Grey|Tan|Magenta,#080A0D|#485259|#A79E82|#F24574,21.1744,9.3798,7.3249,6.2113,5.7187,24.9400,7.7955
320,Brown|Tan|Lime Green|Yellow,#55331A|#A79E82|#D5D701|#FFE800,16.1149,8.8005,7.5173,6.8110,6.3663,24.5224,7.8058
321,Brown|Cold White|Pink|Yellow,#55331A|#D9DFE5|#F1A1AF|#FFE800,19.7360,9.8154,7.3453,5.7965,4.8987,25.0051,7.8060
322,Dark Olive Drab|Grey|Olive Green|Orange,#575B54|#8C9099|#948902|#F67405,17.9860,9.4004,7.4683,6.2259,5.4794,31.1124,7.8132
323,Brown|Olive Green|Tan|Yellow,#55331A|#948902|#A79E82|#FFE800,16.1314,8.8076,7.5245,6.8200,6.3772,24.5224,7.8138
324,Blue|Dark Grey|Tan|Orange,#003776|#485259|#A79E82|#F67405,15.9380,9.0167,7.6036,6.6337,5.9623,27.2675,7.8252
325,Brown|Dark Olive Drab|White|Orange,#55331A|#575B54|#EBF7FF|#F67405,16.2874,8.8664,7.5068,6.7888,6.4631,19.3753,7.8276
326,Dark Grey|Purple|Tan|Orange,#485259|#6C47B2|#A79E82|#F67405,15.8577,9.0246,7.6229,6.6556,5.9777,28.2628,7.8401
327,Black|Polymaker Teal|Olive Green|Pink,#080A0D|#4CC0C7|#948902|#F1A1AF,29.5370,10.8709,7.0326,4.8450,3.8883,30.3336,7.8580
328,Dark Olive Drab|Lime Green|Pink|Magenta,#575B54|#D5D701|#F1A1AF|#F24574,18.7447,9.7122,7.5177,6.0116,5.0181,23.7805,7.8619
329,Green|Polymaker Teal|Brown|Tan,#06924D|#4CC0C7|#55331A|#A79E82,16.3967,9.0212,7.5633,6.7153,6.2370,24.0495,7.8682
330,Dark Olive Drab|White|Magenta|Yellow,#575B54|#EBF7FF|#F24574|#FFE800,18.9052,9.6794,7.5010,6.1046,5.2674,23.5821,7.8920
331,Dark Olive Drab|Olive Green|Cold White|Orange,#575B54|#948902|#D9DFE5|#F67405,17.5732,9.2423,7.5325,6.5436,5.9646,23.3017,7.8930
332,Black|Dark Olive Drab|White|Orange,#080A0D|#575B54|#EBF7FF|#F67405,17.7878,9.0025,7.5615,6.8693,6.6022,18.8708,7.9359
333,Green|Brown|Tan|Cold White,#06924D|#55331A|#A79E82|#D9DFE5,16.1226,9.0299,7.7014,6.8505,6.1604,20.5525,7.9402
334,Green|Brown|Red|White,#06924D|#55331A|#E72F1D|#EBF7FF,20.9449,10.0417,7.4196,5.8720,5.0548,23.9767,7.9569
335,Polymaker Teal|Dark Olive Drab|Lime Green|Magenta,#4CC0C7|#575B54|#D5D701|#F24574,20.0620,9.9943,7.5195,5.9513,5.0888,23.1532,7.9728
336,Green|Brown|Tan|Yellow,#06924D|#55331A|#A79E82|#FFE800,16.3482,8.9724,7.6737,6.9772,6.5555,25.8262,7.9748
337,Green|Black|Pink|Yellow,#06924D|#080A0D|#F1A1AF|#FFE800,27.4136,10.3445,7.2489,5.6156,4.9744,27.2715,7.9800
338,Dark Olive Drab|Tan|Lime Green|Magenta,#575B54|#A79E82|#D5D701|#F24574,17.1675,9.5004,7.6784,6.4669,5.6413,26.5228,7.9837
339,Brown|Olive Green|Tan|Lime Green,#55331A|#948902|#A79E82|#D5D701,16.2716,8.9873,7.7022,6.9826,6.5089,25.0210,7.9849
340,Dark Grey|Lime Green|Red|Pink,#485259|#D5D701|#E72F1D|#F1A1AF,20.1806,9.9825,7.5703,6.0065,5.0243,23.0740,7.9945
341,Black|Grey|Red|Yellow,#080A0D|#8C9099|#E72F1D|#FFE800,24.6305,9.9456,7.2901,6.0519,5.6591,23.5712,7.9987
342,Brown|Grey|Olive Green|Magenta,#55331A|#8C9099|#948902|#F24574,24.5281,10.7924,7.3273,5.2107,4.0890,34.7032,8.0015
343,Brown|Grey|White|Yellow,#55331A|#8C9099|#EBF7FF|#FFE800,19.0874,9.5838,7.5603,6.4205,5.7833,20.8615,8.0021
344,Brown|Purple|Olive Green|Tan,#55331A|#6C47B2|#948902|#A79E82,18.4755,9.8524,7.6691,6.1800,5.3152,31.8494,8.0162
345,Dark Grey|Grey|Orange|Yellow,#485259|#8C9099|#F67405|#FFE800,18.0785,9.4674,7.6622,6.5751,5.9037,23.7325,8.0212
346,Green|Brown|Olive Green|Tan,#06924D|#55331A|#948902|#A79E82,16.5550,9.1274,7.7452,6.9266,6.3701,24.1070,8.0270
347,Green|Brown|Purple|Tan,#06924D|#55331A|#6C47B2|#A79E82,17.5903,9.6425,7.6856,6.4263,5.8070,29.6135,8.0344
348,Dark Grey|Grey|Lime Green|Red,#485259|#8C9099|#D5D701|#E72F1D,20.3219,9.9220,7.5535,6.1691,5.3754,25.4020,8.0455
349,Dark Olive Drab|Olive Green|Tan|Magenta,#575B54|#948902|#A79E82|#F24574,18.8263,9.7886,7.7185,6.3338,5.4229,26.7798,8.0612
350,Polymaker Teal|Dark Olive Drab|Lime Green|Red,#4CC0C7|#575B54|#D5D701|#E72F1D,18.8443,9.7033,7.6007,6.4441,5.8385,23.8544,8.0737
351,Dark Olive Drab|Grey|Magenta|Yellow,#575B54|#8C9099|#F24574|#FFE800,18.5668,9.7028,7.6782,6.4536,5.7307,23.5234,8.0782
352,Dark Olive Drab|Cold White|Magenta|Yellow,#575B54|#D9DFE5|#F24574|#FFE800,19.0349,9.8025,7.6360,6.3551,5.6442,22.5409,8.0788
